OriginalIndex,TargetIndex,ProposedResidualScaleMode,ProposedResidualScaleGain,ProposedZoomEnabled,ProposedZoomPreserveOmniRMS,ProposedZoomDepthCoeff,ProposedZoomDistance_m,Original_RMS_dB,Original_IntegratedLoudness_LUFS,Original_WaveformErrorToTarget_dB,Original_PBC2ToTarget,Original_C50_dB,Original_DRR_dB,Original_T60_s,Original_T60Fit_R2,Original_T60FitRange,Original_EDCSimilarityRMSE_dB,Original_DirectArrival_ms,Baseline_RMS_dB,Baseline_IntegratedLoudness_LUFS,Baseline_WaveformErrorToTarget_dB,Baseline_PBC2ToTarget,Baseline_C50_dB,Baseline_DRR_dB,Baseline_T60_s,Baseline_T60Fit_R2,Baseline_T60FitRange,Baseline_EDCSimilarityRMSE_dB,Baseline_DirectArrival_ms,Proposed_RMS_dB,Proposed_IntegratedLoudness_LUFS,Proposed_WaveformErrorToTarget_dB,Proposed_PBC2ToTarget,Proposed_C50_dB,Proposed_DRR_dB,Proposed_T60_s,Proposed_T60Fit_R2,Proposed_T60FitRange,Proposed_EDCSimilarityRMSE_dB,Proposed_DirectArrival_ms,Target_RMS_dB,Target_IntegratedLoudness_LUFS,Target_WaveformErrorToTarget_dB,Target_PBC2ToTarget,Target_C50_dB,Target_DRR_dB,Target_T60_s,Target_T60Fit_R2,Target_T60FitRange,Target_EDCSimilarityRMSE_dB,Target_DirectArrival_ms
1,21,full,1,1,1,1,1,-46.2240927885674,-29.3581884478413,-43.1860897380272,31.361109578181,7.50738373283123,0.367883094910309,0.92841481643138,0.978361273675621,-5 to -55 dB,0.834414978335523,8.64583333333333,-45.8949916484405,-29.1342989964337,-43.1805657208966,34.7586149226128,7.84631840823769,1.42153656273438,0.917159546491985,0.978412659485314,-5 to -55 dB,1.07532203024685,7.79166666666667,-45.8989055829142,-29.0937686797736,-43.2113716205527,33.5504886910632,7.63141747557271,1.43148973543136,0.921802016236101,0.978379739154811,-5 to -55 dB,0.964640009271623,7.8125,-46.0651387819634,-28.9218007032927,-Inf,0,7.32867850752205,-1.90031816248827,0.946932830221917,0.980470509261186,-5 to -55 dB,0,7.8125
1,22,full,1,1,1,1,1.05,-46.2240927885674,-29.3581884478413,-43.2148555849521,33.1328276805661,7.50738373283123,0.367883094910309,0.92841481643138,0.978361273675621,-5 to -55 dB,1.3594921237024,8.64583333333333,-45.8872393856044,-29.1186874359801,-42.9470742474602,36.7589967698613,7.85438315004818,1.44770996087016,0.917104665950344,0.978412422991218,-5 to -55 dB,1.62667099871479,7.77083333333333,-45.9036809330045,-29.0922603475669,-42.9705720380972,35.5297530873814,7.61983338225518,1.48904097843175,0.921974706607553,0.978379026976283,-5 to -55 dB,1.49956710763875,7.79166666666667,-46.0229569769829,-28.8254484347687,-Inf,0,7.16717174364251,-1.62364703933585,0.939681203321603,0.984563244727386,-5 to -55 dB,0,7.79166666666667
1,23,full,1,1,1,1,1.1,-46.2240927885674,-29.3581884478413,-43.09089176672,33.1793706954277,7.50738373283123,0.367883094910309,0.92841481643138,0.978361273675621,-5 to -55 dB,2.40340273769023,8.64583333333333,-45.8743394661675,-29.1189488286946,-42.7246625528219,37.3635440323326,7.86931715608131,1.44666567440067,0.916885048617992,0.978401412849209,-5 to -55 dB,2.70872996928523,7.77083333333333,-45.8633439896554,-29.0801503121617,-42.7305675742314,36.3875092150245,7.67116204239894,1.43129764427447,0.920848436558395,0.978364418496353,-5 to -55 dB,2.5999305419331,7.79166666666667,-46.0200913433622,-28.8365745768,-Inf,0,7.07975562964245,-1.48350492204433,1.02771742609428,0.975403747343197,-5 to -55 dB,0,7.79166666666667
1,24,full,1,1,1,1,1.15,-46.2240927885674,-29.3581884478413,-43.2529346588576,30.4184610810751,7.50738373283123,0.367883094910309,0.92841481643138,0.978361273675621,-5 to -55 dB,1.68296260628261,8.64583333333333,-45.8569924603276,-29.1209363516271,-43.2580851803916,33.6260414420899,7.89017890613842,1.47849746381224,0.916532374183371,0.978385911227845,-5 to -55 dB,2.01767131429625,7.75,-45.8282548023423,-29.0592926908761,-43.253560760096,32.4897433680829,7.71588907053731,1.39914359110286,0.919944725867404,0.978341665513263,-5 to -55 dB,1.91944096101411,7.77083333333333,-46.2629403579689,-28.8476650831288,-Inf,0,6.98913801494814,-1.46518117208895,0.963836064848384,0.984686468808182,-5 to -55 dB,0,7.77083333333333
1,25,full,1,1,1,1,1.2,-46.2240927885674,-29.3581884478413,-43.4052444431027,27.8485354267291,7.50738373283123,0.367883094910309,0.92841481643138,0.978361273675621,-5 to -55 dB,1.56438768444857,8.64583333333333,-45.8523120896871,-29.1140907302032,-43.7146200535501,33.5756916808344,7.89530700792685,1.48532447566395,0.916549350335285,0.978383340213108,-5 to -55 dB,1.90969498263417,7.75,-45.832641660569,-29.0868099003189,-43.6769449913524,33.2194526113642,7.70896087148301,1.44666457081873,0.920311377862919,0.978358678602182,-5 to -55 dB,1.79964061823288,7.77083333333333,-46.6555166572431,-29.0255380230743,-Inf,0,6.47257168530385,-1.87779134019521,0.943160191053424,0.984657936765223,-5 to -55 dB,0,7.77083333333333
1,26,full,1,1,1,1,1.25,-46.2240927885674,-29.3581884478413,-43.5746280029512,25.9557927375212,7.50738373283123,0.367883094910309,0.92841481643138,0.978361273675621,-5 to -55 dB,2.76791366864103,8.64583333333333,-45.853732807029,-29.1288198622434,-43.733148387973,28.1678557157727,7.89301377645305,1.49963403160226,0.916619350578258,0.978387585635639,-5 to -55 dB,3.12933921070073,7.75,-45.8266734000748,-29.0846659288726,-43.6968458367128,27.0470900487812,7.88421912260517,1.43956502453637,0.915921198507809,0.978253253881254,-5 to -55 dB,3.1556664538969,7.75,-47.1045155685638,-31.032943332383,-Inf,0,5.74039455177005,-1.96100381177933,0.972697019223046,0.988100345066493,-5 to -55 dB,0,7.77083333333333
1,27,full,1,1,1,1,1.3,-46.2240927885674,-29.3581884478413,-43.5660094597329,25.7387545741513,7.50738373283123,0.367883094910309,0.92841481643138,0.978361273675621,-5 to -55 dB,2.33536699125268,8.64583333333333,-45.8490079766271,-29.1248576016531,-43.7738200663524,28.0431525452844,7.89884892713746,1.49187439143903,0.916201114954065,0.978373347623662,-5 to -55 dB,2.69703024187817,7.75,-45.8245118505726,-29.081938405374,-43.7465818786178,27.7642540818917,7.88680054356816,1.44938169798523,0.915894737024217,0.978251796000129,-5 to -55 dB,2.72014413303303,7.75,-47.0548683333744,-29.259609340957,-Inf,0,5.53445029768267,-1.93340623011537,0.96960789437445,0.983335643205871,-5 to -55 dB,0,7.77083333333333
1,28,full,1,1,1,1,1.35,-46.2240927885674,-29.3581884478413,-43.5882384657153,25.7535164542037,7.50738373283123,0.367883094910309,0.92841481643138,0.978361273675621,-5 to -55 dB,2.48972506867439,8.64583333333333,-45.8548574546939,-29.1470228409798,-43.7123015124015,27.9685533353887,7.89158573145418,1.50234764879503,0.916639006534661,0.978388233258106,-5 to -55 dB,2.84412454033127,7.75,-45.8111173336376,-29.0621956979265,-43.6833386869415,27.1583999080531,7.90395584207087,1.46413410913663,0.915771738119756,0.978244740672989,-5 to -55 dB,2.88659729143292,7.75,-46.9628225980247,-29.2365354997164,-Inf,0,5.44202069796151,-2.51590708804813,0.954934820764532,0.985751079815796,-5 to -55 dB,0,7.77083333333333
1,29,full,1,1,1,1,1.4,-46.2240927885674,-29.3581884478413,-43.6005377520806,28.1021625381263,7.50738373283123,0.367883094910309,0.92841481643138,0.978361273675621,-5 to -55 dB,2.39255548557064,8.64583333333333,-45.8470126014808,-29.1466224271263,-43.6727023991843,29.815818220261,7.90203345264149,1.47257545699645,0.916248083202453,0.978371493040222,-5 to -55 dB,2.77104814101122,7.75,-45.8223169067935,-29.1007718433129,-43.6525962308234,29.9659778728732,7.89023382967367,1.46786239092408,0.915851218784641,0.97824909669245,-5 to -55 dB,2.79529455618712,7.75,-47.0848876275863,-29.4092519554927,-Inf,0,5.43542009447104,-2.19967961290307,0.975737833989945,0.983642558543494,-5 to -55 dB,0,7.77083333333333
1,30,full,1,1,1,1,1.45,-46.2240927885674,-29.3581884478413,-43.7292281868277,26.2516189531298,7.50738373283123,0.367883094910309,0.92841481643138,0.978361273675621,-5 to -55 dB,2.53453575759137,8.64583333333333,-45.8526895452397,-29.1681909640459,-44.1931662856523,27.1615982305643,7.89564116935272,1.46815373674147,0.916563001940083,0.978384842048355,-5 to -55 dB,2.90283750813306,7.75,-45.8222287324872,-29.1099154298027,-44.1539985593177,27.2986733362739,7.89115247724098,1.43249256667829,0.915851218784639,0.97824909669245,-5 to -55 dB,2.93283820681423,7.75,-47.1163605437242,-29.2702670433713,-Inf,0,5.13035129221784,-3.31743847336493,0.974673504096146,0.984766639671696,-5 to -55 dB,0,7.77083333333333
1,31,full,1,1,1,1,1.5,-46.2240927885674,-29.3581884478413,-43.5979064254615,26.3884216368903,7.50738373283123,0.367883094910309,0.92841481643138,0.978361273675621,-5 to -55 dB,3.01632117465909,8.64583333333333,-45.8673962288366,-29.1754492562492,-44.6255094959096,24.1980023409886,7.87813759760525,1.43005307318323,0.916787130758011,0.978391310594028,-5 to -55 dB,3.37368591148863,7.77083333333333,-45.8311208271803,-29.0967922846165,-44.5944393138009,24.6697420279252,7.88102879409871,1.35602839469881,0.915930601746842,0.97825346880609,-5 to -55 dB,3.40991435642858,7.77083333333333,-47.1624049065853,-31.066249255296,-Inf,0,5.32154899485891,-3.33030915661805,0.989326882505916,0.986110217395262,-5 to -55 dB,0,7.79166666666667
1,32,full,1,1,1,1,1.55,-46.2240927885674,-29.3581884478413,-43.768536981495,26.9226531667927,7.50738373283123,0.367883094910309,0.92841481643138,0.978361273675621,-5 to -55 dB,2.89394944039788,8.64583333333333,-45.8769693340294,-29.1747036224011,-44.891991629542,26.5802059151691,7.86743461252485,1.4231471728181,0.917145620900194,0.978394724762684,-5 to -55 dB,3.24405662228811,7.77083333333333,-45.8555842906109,-29.1362540470245,-44.8658148901632,26.2317365958292,7.85141248169301,1.39560904199248,0.916623262655927,0.978280012594679,-5 to -55 dB,3.26489923958445,7.77083333333333,-47.234874075978,-29.3848129066955,-Inf,0,5.31639780761628,-3.34058691919393,1.04193463302831,0.973916010042331,-5 to -55 dB,0,7.79166666666667
